No.,Time,Source,Destination,Protocol,Length,NOT HACKED,TIME_DIFF,RESULT
17795,35.72254,192.168.164.1,192.168.164.232,DNS,80,Standard query 0xfb79 A beacons.gcp.gvt2.com,0.000355,HACKED
17796,35.722895,192.168.164.1,192.168.164.232,DNS,80,Standard query 0xd12e HTTPS beacons.gcp.gvt2.com,0.003214,NOT HACKED
17797,35.726109,192.168.164.232,192.168.164.1,DNS,150,Standard query response 0x306c AAAA beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com AAAA 2404:6800:4007:811::2003,0,HACKED
17798,35.726109,192.168.164.232,192.168.164.1,DNS,138,Standard query response 0xfb79 A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com A 172.217.167.131,0.0142,NOT HACKED
17799,35.740309,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:811::2003,QUIC,1292,"Initial, DCID=aec50a0640662316, PKN: 1, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PING, PING, PING, CRYPTO, PING, PING, PADDING, PING, CRYPTO, PING, PADDING, PING",0.00691,NOT HACKED
17800,35.747219,192.168.164.232,192.168.164.1,DNS,167,Standard query response 0xd12e HTTPS beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com SOA ns1.google.com,0.005526,NOT HACKED
17801,35.752745,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4009:820::200a,QUIC,95,"Protected Payload (KP0), DCID=e8f907f59548a397",0.031811,NOT HACKED
17802,35.784556,192.168.164.87,192.168.164.1,VNC,55,,0.000205,HACKED
17803,35.784761,192.168.164.1,192.168.164.87,TCP,66,5500  >  59338 [ACK] Seq=1 Ack=2 Win=4098 Len=0 SLE=1 SRE=2,0.006104,NOT HACKED
17804,35.790865,2404:6800:4007:811::2003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,1292,"Initial, SCID=eec50a0640662316, PKN: 1, ACK, CRYPTO, PADDING",0,HACKED
17805,35.790865,2404:6800:4009:820::200a,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,87,Protected Payload (KP0),0.007418,NOT HACKED
17806,35.798283,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:811::2003,QUIC,1292,"Initial, DCID=eec50a0640662316, PKN: 2, ACK, PADDING",0.036853,NOT HACKED
17807,35.835136,2404:6800:4007:811::2003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,1292,"Handshake, SCID=eec50a0640662316",0,HACKED
17808,35.835136,2404:6800:4007:811::2003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,1292,"Handshake, SCID=eec50a0640662316",0.00204,NOT HACKED
17809,35.837176,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:811::2003,QUIC,101,"Handshake, DCID=eec50a0640662316",0.012642,NOT HACKED
17810,35.849818,2404:6800:4007:811::2003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,1292,"Handshake, SCID=eec50a0640662316",0,HACKED
17811,35.849818,2404:6800:4007:811::2003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,201,Protected Payload (KP0),0.011178,NOT HACKED
17812,35.860996,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:811::2003,QUIC,223,"Protected Payload (KP0), DCID=eec50a0640662316",0.002572,NOT HACKED
17813,35.863568,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:811::2003,QUIC,824,"Protected Payload (KP0), DCID=eec50a0640662316",0.029076,NOT HACKED
17814,35.892644,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:811::2003,QUIC,95,"Protected Payload (KP0), DCID=eec50a0640662316",0.012209,NOT HACKED
17815,35.904853,2404:6800:4007:811::2003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,1014,Protected Payload (KP0),0,HACKED
17816,35.904853,2404:6800:4007:811::2003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,183,Protected Payload (KP0),0.00367,NOT HACKED
17817,35.908523,2404:6800:4007:811::2003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,85,Protected Payload (KP0),4.2E-05,HACKED
17818,35.908565,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:811::2003,QUIC,93,"Protected Payload (KP0), DCID=eec50a0640662316",0.035782,NOT HACKED
17819,35.944347,2404:6800:4007:811::2003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,938,Protected Payload (KP0),0.000367,HACKED
17820,35.944714,2404:6800:4007:811::2003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,83,Protected Payload (KP0),0.001357,NOT HACKED
17821,35.946071,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:811::2003,QUIC,97,"Protected Payload (KP0), DCID=eec50a0640662316",0.039766,NOT HACKED
17822,35.985837,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:811::2003,QUIC,94,"Protected Payload (KP0), DCID=eec50a0640662316",0.043804,NOT HACKED
17823,36.029641,2404:6800:4007:811::2003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,86,Protected Payload (KP0),0.01031,NOT HACKED
17824,36.039951,192.168.164.87,192.168.164.1,TCP,66,58908  >  5500 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM,0.000238,HACKED
17825,36.040189,192.168.164.1,192.168.164.87,TCP,66,"5500  >  58908 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM",0.006424,NOT HACKED
17826,36.046613,192.168.164.87,192.168.164.1,TCP,54,58908  >  5500 [ACK] Seq=1 Ack=1 Win=131328 Len=0,0.323193,NOT HACKED
17827,36.369806,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,1285,61728  >  443 Len=1223,0.000137,HACKED
17828,36.369943,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,1292,61728  >  443 Len=1230,4.2E-05,HACKED
17829,36.369985,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,1195,61728  >  443 Len=1133,0.07522,NOT HACKED
17830,36.445205,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,96,443  >  61728 Len=34,0,HACKED
17831,36.445205,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,89,443  >  61728 Len=27,0.000954,NOT HACKED
17832,36.446159,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,89,443  >  61728 Len=27,0.020028,NOT HACKED
17833,36.466187,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,95,61728  >  443 Len=33,0.048244,NOT HACKED
17834,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1287,443  >  61728 Len=1225,0,HACKED
17835,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17836,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17837,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17838,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17839,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17840,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17841,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17842,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17843,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17844,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17845,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17846,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1107,443  >  61728 Len=1045,0,HACKED
17847,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17848,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17849,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17850,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17851,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17852,36.514431,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1048,443  >  61728 Len=986,0.005715,NOT HACKED
17853,36.520146,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,101,61728  >  443 Len=39,0.000173,HACKED
17854,36.520319,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,94,61728  >  443 Len=32,0.009269,NOT HACKED
17855,36.529588,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,95,61728  >  443 Len=33,0.029529,NOT HACKED
17856,36.559117,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,88,443  >  61728 Len=26,0.084208,NOT HACKED
17857,36.643325,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,478,61728  >  443 Len=416,0.035327,NOT HACKED
17858,36.678652,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,144,443  >  61728 Len=82,0,HACKED
17859,36.678652,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,85,443  >  61728 Len=23,0.001211,NOT HACKED
17860,36.679863,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,101,61728  >  443 Len=39,0.003306,NOT HACKED
17861,36.683169,192.168.164.38,192.168.164.1,ICMP,98,"Echo (ping) request  id=0x03e8, seq=36/9216, ttl=63 (no response found!)",0.016089,NOT HACKED
17862,36.699258,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,95,61728  >  443 Len=33,0.019827,NOT HACKED
17863,36.719085,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,88,443  >  61728 Len=26,0.323961,NOT HACKED
17864,37.043046,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,216,61728  >  443 Len=154,0.07137,NOT HACKED
17865,37.114416,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,94,443  >  61728 Len=32,0.017587,NOT HACKED
17866,37.132003,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,95,61728  >  443 Len=33,0.052466,NOT HACKED
17867,37.184469,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1287,443  >  61728 Len=1225,0,HACKED
17868,37.184469,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1292,443  >  61728 Len=1230,0,HACKED
17869,37.184469,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,1289,443  >  61728 Len=1227,0,HACKED
17870,37.184469,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,89,443  >  61728 Len=27,0,HACKED
17871,37.184469,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,264,443  >  61728 Len=202,0.001007,NOT HACKED
17872,37.185476,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,101,61728  >  443 Len=39,0.009762,NOT HACKED
17873,37.195238,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2404:6800:4007:821::200e,UDP,95,61728  >  443 Len=33,0.031107,NOT HACKED
17874,37.226345,2404:6800:4007:821::200e,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,UDP,88,443  >  61728 Len=26,0.493135,NOT HACKED
17875,37.71948,192.168.164.38,192.168.164.1,ICMP,98,"Echo (ping) request  id=0x03e8, seq=37/9472, ttl=63 (no response found!)",1.043671,NOT HACKED
17876,38.763151,192.168.164.38,192.168.164.1,ICMP,98,"Echo (ping) request  id=0x03e8, seq=38/9728, ttl=63 (no response found!)",0.021502,NOT HACKED
17877,38.784653,192.168.164.1,192.168.164.232,DNS,75,Standard query 0xcf77 AAAA chat.openai.com,0.000102,HACKED
17878,38.784755,192.168.164.1,192.168.164.232,DNS,75,Standard query 0x960b A chat.openai.com,0.000541,NOT HACKED
17879,38.785296,192.168.164.1,192.168.164.232,DNS,75,Standard query 0x3fe2 HTTPS chat.openai.com,0.003767,NOT HACKED
17880,38.789063,192.168.164.1,192.168.164.232,DNS,77,Standard query 0xdbd8 HTTPS cdn.oaistatic.com,0.000141,HACKED
17881,38.789204,192.168.164.1,192.168.164.232,DNS,77,Standard query 0x2d79 AAAA cdn.oaistatic.com,3.8E-05,HACKED
17882,38.789242,192.168.164.1,192.168.164.232,DNS,77,Standard query 0xdd49 A cdn.oaistatic.com,0.00609,NOT HACKED
17883,38.795332,192.168.164.232,192.168.164.1,DNS,151,Standard query response 0xcf77 AAAA chat.openai.com CNAME chat.openai.com.cdn.cloudflare.net AAAA 2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,0.034808,NOT HACKED
17884,38.83014,192.168.164.232,192.168.164.1,DNS,155,Standard query response 0x960b A chat.openai.com CNAME chat.openai.com.cdn.cloudflare.net A 172.64.150.28 A 104.18.37.228,0.013924,NOT HACKED
17885,38.844064,192.168.164.232,192.168.164.1,DNS,122,Standard query response 0xdbd8 HTTPS cdn.oaistatic.com HTTPS,0.003183,NOT HACKED
17886,38.847247,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,QUIC,1292,"Initial, DCID=3682f95bd3b70448, PKN: 1, PADDING, PING, PADDING, CRYPTO, PADDING",0.001825,NOT HACKED
17887,38.849072,192.168.164.232,192.168.164.1,DNS,168,Standard query response 0x3fe2 HTTPS chat.openai.com CNAME chat.openai.com.cdn.cloudflare.net HTTPS,0.00121,NOT HACKED
17888,38.850282,192.168.164.232,192.168.164.1,DNS,105,Standard query response 0x2d79 AAAA cdn.oaistatic.com AAAA 2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,0.000448,HACKED
17889,38.85073,192.168.164.232,192.168.164.1,DNS,109,Standard query response 0xdd49 A cdn.oaistatic.com A 172.64.146.98 A 104.18.41.158,0.004413,NOT HACKED
17890,38.855143,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,QUIC,1292,"Initial, DCID=51135ad2ddb16c9b, PKN: 1, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PING, PING",0.066171,NOT HACKED
17891,38.921314,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,1262,Protected Payload (KP0),0,HACKED
17892,38.921314,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,1262,"Handshake, SCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f",0,HACKED
17893,38.921314,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,886,"Handshake, SCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f",0.020694,NOT HACKED
17894,38.942008,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,QUIC,1292,"Initial, DCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f, PKN: 2, ACK, PADDING",0.001814,NOT HACKED
17895,38.943822,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,QUIC,114,"Handshake, DCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f",0.000378,HACKED
17896,38.9442,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,1262,Protected Payload (KP0),0,HACKED
17897,38.9442,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,1262,"Handshake, SCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0,HACKED
17898,38.9442,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,1262,"Handshake, SCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0,HACKED
17899,38.9442,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,1205,"Handshake, SCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0.000151,HACKED
17900,38.944351,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,QUIC,231,"Protected Payload (KP0), DCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f",0.000317,HACKED
17901,38.944668,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,QUIC,1292,"Protected Payload (KP0), DCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f",0.000102,HACKED
17902,38.94477,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,QUIC,1292,"Protected Payload (KP0), DCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f",0.000169,HACKED
17903,38.944939,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,QUIC,1292,"Protected Payload (KP0), DCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f",0.001508,NOT HACKED
17904,38.946447,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,QUIC,483,"Protected Payload (KP0), DCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f",0.024749,NOT HACKED
17905,38.971196,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,QUIC,1292,"Initial, DCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1, PKN: 2, ACK, PADDING",0.003368,NOT HACKED
17906,38.974564,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,QUIC,113,"Handshake, DCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0.011397,NOT HACKED
17907,38.985961,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,QUIC,114,"Handshake, DCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0.077789,NOT HACKED
17908,39.06375,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,QUIC,111,"Handshake, DCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0.002683,NOT HACKED
17909,39.066433,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,595,Protected Payload (KP0),0,HACKED
17910,39.066433,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,86,Protected Payload (KP0),0,HACKED
17911,39.066433,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,91,Protected Payload (KP0),0,HACKED
17912,39.066433,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,111,Protected Payload (KP0),0,HACKED
17913,39.066433,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,175,"Handshake, SCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0,HACKED
17914,39.066433,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,86,Protected Payload (KP0),0.002668,NOT HACKED
17915,39.069101,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,QUIC,105,"Protected Payload (KP0), DCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f",0.000476,HACKED
17916,39.069577,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,QUIC,114,"Handshake, DCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0.000109,HACKED
17917,39.069686,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,QUIC,109,"Protected Payload (KP0), DCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f",0.004286,NOT HACKED
17918,39.073972,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,QUIC,147,"Handshake, DCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0.001789,NOT HACKED
17919,39.075761,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,QUIC,147,"Protected Payload (KP0), DCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0.120587,NOT HACKED
17920,39.196348,192.168.164.1,192.168.164.232,DNS,77,Standard query 0x7309 AAAA fonts.gstatic.com,0.000485,HACKED
17921,39.196833,192.168.164.1,192.168.164.232,DNS,77,Standard query 0x4248 A fonts.gstatic.com,0.000864,NOT HACKED
17922,39.197697,192.168.164.1,192.168.164.232,DNS,77,Standard query 0x6b48 HTTPS fonts.gstatic.com,0.000162,HACKED
17923,39.197859,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,115,"Handshake, SCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0,HACKED
17924,39.197859,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,590,Protected Payload (KP0),9.3E-05,HACKED
17925,39.197952,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,86,Protected Payload (KP0),0,HACKED
17926,39.197952,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,86,Protected Payload (KP0),0,HACKED
17927,39.197952,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,111,Protected Payload (KP0),0,HACKED
17928,39.197952,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,90,Protected Payload (KP0),0.004143,NOT HACKED
17929,39.202095,192.168.164.232,192.168.164.1,DNS,105,Standard query response 0x7309 AAAA fonts.gstatic.com AAAA 2404:6800:4007:82c::2003,0.010186,NOT HACKED
17930,39.212281,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,QUIC,105,"Protected Payload (KP0), DCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0.000142,HACKED
17931,39.212423,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,QUIC,109,"Protected Payload (KP0), DCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0.002937,NOT HACKED
17932,39.21536,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,85,Protected Payload (KP0),0.019416,NOT HACKED
17933,39.234776,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b1:c4f:6ac6:4d2:a873:e7f,QUIC,106,"Protected Payload (KP0), DCID=0154645e1784b68ba454ae5e5d848ad5b6df7a3f",0.001942,NOT HACKED
17934,39.236718,192.168.164.232,192.168.164.1,DNS,93,Standard query response 0x4248 A fonts.gstatic.com A 142.250.193.99,0,HACKED
17935,39.236718,192.168.164.232,192.168.164.1,DNS,134,Standard query response 0x6b48 HTTPS fonts.gstatic.com SOA ns1.google.com,0.049631,NOT HACKED
17936,39.286349,192.168.164.1,192.168.164.232,DNS,74,Standard query 0xd326 AAAA ab.chatgpt.com,0.000606,NOT HACKED
17937,39.286955,192.168.164.1,192.168.164.232,DNS,74,Standard query 0x45e3 A ab.chatgpt.com,0.000408,HACKED
17938,39.287363,192.168.164.1,192.168.164.232,DNS,74,Standard query 0x13e3 HTTPS ab.chatgpt.com,0.002069,NOT HACKED
17939,39.289432,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,QUIC,90,Protected Payload (KP0),0.038405,NOT HACKED
17940,39.327837,2409:40f2:3e:6100:7c3c:8b0b:8dcc:3446,2606:4700:83b0:5eb1:abfd:4ca:e4cb:86d5,QUIC,106,"Protected Payload (KP0), DCID=010edfb0cf1e1047f50c9db0c71e1d545abff5b1",0.077986,NOT HACKED
